"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster-2.62849",792.55557443183,-0.808029130053944,0.222892776733337,-3.6251920851641,0.000288746751672759,0.00103235643190277
"Cluster-2.18034",35.2763269444568,2.15393395141335,0.594268067897069,3.62451571566928,0.000289503416790479,0.00103485084437086
"Cluster-2.20264",46.1708016255675,1.48116200786792,0.408671066038627,3.62433783782462,0.000289702719786752,0.0010353523153267
"Cluster-2.22758",1004.17061038553,1.95032915106761,0.538140661639267,3.62419956359844,0.000289857737747834,0.00103569534644562
"Cluster-2.54160",2504.14021427717,-0.628329265901138,0.173380814100184,-3.62398382521191,0.000290099755273901,0.00103627038884711
"Cluster-2.25418",548.623545696974,6.56390638025563,1.81125702921204,3.62395081117293,0.00029013680745651,0.00103627038884711
"Cluster-2.39649",39.1092433978168,2.6552173814737,0.732945821624245,3.62266528184798,0.000291583029575313,0.00104122382879489
"Cluster-2.21094",998.72266944201,-0.680615595799339,0.187892489796265,-3.62236721934624,0.00029191931328583,0.00104221254218287
"Cluster-10674.0",1042.18302832839,-0.743107627074603,0.205147384066054,-3.62231100561017,0.00029198277613905,0.00104222702433031
"Cluster-2.49641",149.439458527471,-1.06042166839916,0.292810754031459,-3.6215256912498,0.000292870714274319,0.00104518385094155
"Cluster-3570.0",248.686818943714,0.683482118945611,0.188734943363257,3.62138619783894,0.000293028700795945,0.00104553498612245
"Cluster-2.51163",249.99107138976,1.01572731120362,0.280496059594056,3.62118210385419,0.000293259996060085,0.00104614749306184
"Cluster-6462.0",83.9021458211559,-1.73877068559899,0.480327253558791,-3.61997091090765,0.000294636137223203,0.0010508429338166
"Cluster-7142.0",537.684066990188,-0.712216314714286,0.19675265524055,-3.61985617852795,0.000294766807761527,0.00105109529987159
"Cluster-2.2132",418.505503696708,0.777543574613245,0.214814203396738,3.61960970139953,0.000295047708084113,0.00105188315192596
"Cluster-1735.1",165.371799254274,0.930198459230523,0.257009028975507,3.61932210295682,0.000295375789721069,0.00105283885714475
"Cluster-2.35427",18386.0757282001,1.05816287300895,0.292456862237273,3.61818445603936,0.000296676927311485,0.00105726183480656
"Cluster-2.31894",93.3172588835162,-1.10322181157998,0.304929679837632,-3.61795484180949,0.000296940189539461,0.0010579851107393
"Cluster-2.40935",319.651904861918,0.831952423783546,0.229965041134594,3.61773432900447,0.000297193222559599,0.00105867165412906
"Cluster-2.48975",466.882636859256,-2.50346880898941,0.692154491455065,-3.61692200209025,0.000298127091019276,0.00106178272124283
"Cluster-2.50600",412.407926221487,0.679416002010807,0.18785402786629,3.61672309999335,0.00029835617163874,0.00106238292576214
"Cluster-2.32762",2141.2095291805,1.21342751961403,0.33559049271825,3.61579825991312,0.000299423500633922,0.00106596710534122
"Cluster-2.39873",2937.09725926199,1.19414787803982,0.330323929633267,3.61508135170707,0.000300253321204576,0.00106870445672815
"Cluster-10195.2",743.204073723859,0.510609442606258,0.141280859305438,3.61414451410125,0.0003013409563148,0.00107235816178232
"Cluster-2.24699",426.529862969473,1.03452240706411,0.286347883011421,3.61281667663962,0.000302888850559986,0.00107763811157762
"Cluster-7175.0",87.1604689441669,-2.08934402049013,0.578322466332165,-3.61276647912567,0.000302947512899045,0.00107763811157762
"Cluster-2.12440",98.5270116345952,1.63055248972626,0.451347214478346,3.61263443624174,0.000303101873029947,0.00107796863175297
"Cluster-2.37470",528.122601989216,-1.3086354564256,0.362256300313048,-3.61245741011192,0.000303308934823095,0.00107848641113425
"Cluster-2.36805",2104.71128666525,-0.481820752601453,0.133394413730161,-3.61200097611367,0.000303843422281787,0.00108011972322959
"Cluster-2.7356",780.860680877219,-0.648881457948922,0.179648017284393,-3.61196003027244,0.000303891413238787,0.00108011972322959
"Cluster-2.3903",498.217092909182,1.71630881709134,0.47518555128498,3.61187079962798,0.000303996021442328,0.00108027267575131
"Cluster-2.36722",987.816772847059,0.73150392491232,0.202539923637407,3.61165301030665,0.000304251485084967,0.00108088520311225
"Cluster-2.35352",638.252264068848,1.11499105046649,0.308723347266693,3.61161881774783,0.000304291610702885,0.00108088520311225
"Cluster-2.28820",947.002260044739,-0.774671155539844,0.214539500601316,-3.61085559241342,0.000305188561006354,0.00108385184499909
"Cluster-2.30603",611.837372966692,0.563057491280212,0.155942839512162,3.61066588912728,0.000305411886111513,0.00108442544625387
"Cluster-2.23965",829.199297841604,-1.11605791673136,0.309192361157029,-3.60959084679506,0.000306680355704363,0.00108870905715851
"Cluster-2.8189",86.6012508671899,-3.08018087431767,0.853419671836132,-3.60922178849084,0.000307116953174332,0.00109003840309336
"Cluster-2.27707",14132.9599227482,-0.88463524340483,0.245110571807447,-3.60912724768061,0.000307228888938814,0.00109021513502074
"Cluster-2.57970",396.720162764249,-1.37394957168738,0.380737068573234,-3.60865722068011,0.000307785965453067,0.00109197107743349
"Cluster-5007.0",99.3311437020026,-1.52130002173434,0.421650930906926,-3.6079607804071,0.000308613126393851,0.00109468432864006
"Cluster-2.6533",420.470971089266,-0.784682141831945,0.217529863594017,-3.60723869756303,0.000309472940425673,0.00109751228357146
"Cluster-2.22152",1111.57375859042,-0.668852717273017,0.185425995193137,-3.60711407576026,0.000309621559541725,0.00109781742938561
"Cluster-2.22917",47834.5081366087,-0.432181489715801,0.119823308446124,-3.60682320760757,0.000309968697633084,0.00109882619342793
"Cluster-2.49907",1765.87725334751,0.657996394060722,0.1824674816443,3.60610223877268,0.000310830713270202,0.00110165940072978
"Cluster-4911.0",468.902092792772,-0.920648396340078,0.25531115582599,-3.60598577591164,0.000310970170739401,0.00110193105947325
"Cluster-2.47292",715.999030092482,0.955197911577106,0.26490577022151,3.60580258700437,0.000311189647295257,0.00110239858403901
"Cluster-1841.0",36.5524105275061,-1.71353331857938,0.475219704064692,-3.60577077070465,0.00031122778082223,0.00110239858403901
"Cluster-2.36064",5415.63719557562,-1.03197778772564,0.286211093148233,-3.60565265438948,0.000311369387780026,0.00110267754122179
"Cluster-2.7907",590.498894263315,0.739886187801294,0.205316754547161,3.60363278405193,0.000313800319769464,0.00111106212109697
"Cluster-2.63114",34.0508329331419,1.59624109510859,0.443091383626414,3.60250989771996,0.000315159396323205,0.00111564900102791
"Cluster-5942.0",25.8207119958403,-2.42955313609888,0.674436392350956,-3.60234584558808,0.000315358416241005,0.00111612831441037
"Cluster-2218.0",26.5843341964937,2.30594062127214,0.640238839106786,3.60168812077884,0.000316157517435692,0.00111873083620246
"Cluster-2.56217",3132.76217011262,-0.750879987750284,0.20849317578286,-3.60146074292765,0.000316434210254745,0.00111948412678146
"Cluster-12079.0",27.8462399808234,-3.09360981939054,0.859056037164935,-3.60117348060331,0.000316784099729478,0.00112049601726894
"Cluster-5868.0",106.27753068701,1.08536011276211,0.301607606231344,3.59858335910002,0.000319955298690412,0.00113148473296202
"Cluster-2.30450",1264.9139083491,-0.854944261057936,0.237608022540557,-3.59812876651506,0.000320514932384502,0.00113323538366661
"Cluster-13412.0",47.7310784992706,2.24802510089219,0.624790446621726,3.59804653391769,0.000320616263988363,0.00113336524993186
"Cluster-2.7824",35.9575899553982,-1.82794736804164,0.508128145472869,-3.59741412540833,0.000321396555766123,0.00113589467654328
"Cluster-10833.0",507.651840539121,0.887450439886329,0.246805239036875,3.59575203245072,0.000323455797870071,0.00114294229966415
"Cluster-2.16364",109.488194269975,-2.48602801411353,0.691458240285584,-3.59534078744474,0.000323967210201598,0.00114451887550883
"Cluster-13036.0",59.5344038549113,2.00265131900088,0.557097514464724,3.59479492728502,0.00032464719500506,0.00114669023337402
"Cluster-2.2530",369.656477777778,0.67292842384074,0.18720502184824,3.59460668948432,0.000324881994762265,0.00114728859019911
"Cluster-2.11080",197.135790936488,0.819967592468849,0.228116718763189,3.59450897292657,0.00032500394486294,0.0011474882690029
"Cluster-4816.0",86.5837681935775,-2.5811569233268,0.718179513388306,-3.59402750316441,0.00032560544417275,0.00114938066651242
"Cluster-2.47874",629.18086210675,0.617110246662462,0.171722335745814,3.59365160031319,0.000326075783012346,0.00115080940196512
"Cluster-521.0",53.4562926457267,-2.88936712212723,0.804223672332667,-3.59274070327546,0.000327218158249534,0.00115460888341308
"Cluster-2.54323",589.922920426414,-0.769479129647371,0.214187811398758,-3.59254396700854,0.000327465380703982,0.00115524887172143
"Cluster-6813.0",587.014268185748,-0.986155168807667,0.274562122386252,-3.59173785603372,0.000328480181389682,0.00115859595944925
"Cluster-6388.0",26.2632444904326,-3.17855293065265,0.88510570295434,-3.59115631053235,0.000329214106677097,0.00116095121357648
"Cluster-2.54018",586.781696541728,0.75003727397346,0.208868704826248,3.59095094977199,0.000329473643631607,0.00116163295897768
"Cluster-2.51971",304.92291412251,-0.954733073936,0.265894346397335,-3.59064826639567,0.000329856526974698,0.001162749228299
"Cluster-2428.0",121.621995555632,1.74534142326711,0.486103015108707,3.59047644021875,0.000330074066008674,0.00116328232504142
"Cluster-2.30881",82.4947538921657,2.07759699398599,0.57891552014104,3.58877404682436,0.000332236632716913,0.00117066870543995
"Cluster-2.14645",42.8950463434278,-1.81255269467011,0.505097802196686,-3.58851827663328,0.000332562683345554,0.00117158227241253
"Cluster-2.6169",52.2267026831477,-2.43772704968346,0.679635919404718,-3.58681314521843,0.000334744013649239,0.00117903010950858
"Cluster-2.16492",76.6634313921331,-1.79047308674728,0.499236934963707,-3.5864195161711,0.000335249471479276,0.00118057340980177
"Cluster-9589.0",102.003177245084,-1.42406916607277,0.397174600463102,-3.58549908380929,0.00033643418445838,0.00118450759224118
"Cluster-2.33063",2939.57239246112,-0.582556759056707,0.16250328101657,-3.58489228901973,0.00033721734735337,0.00118702671387791
"Cluster-8458.3",554.445596226908,-1.0729100301963,0.299293629593176,-3.5848074402876,0.000337326993650339,0.00118717447875658
"Cluster-2.6037",1039.76041327831,0.497369376865647,0.138789405460955,3.58362639578834,0.000338856673359223,0.00119231878808949
"Cluster-2.61619",22.16628674913,-2.13942008274663,0.597483689349098,-3.58071713234101,0.000342652456548748,0.00120543306550857
"Cluster-12301.0",516.26863451594,-0.681796391836949,0.190471777112785,-3.57951399504837,0.000344233813755734,0.00121075341389948
"Cluster-7914.0",37.6072363274181,-2.19505233923192,0.613280271217867,-3.57919933552228,0.000344648514885321,0.00121186621963425
"Cluster-2.38522",31.2827506384478,-2.1126687410811,0.590267926901685,-3.57916912777302,0.00034468835134376,0.00121186621963425
"Cluster-2.51664",738.267769518434,0.982902409404718,0.274655016531246,3.57867998122983,0.000345334013045159,0.0012138929923591
"Cluster-2.57475",478.888703346475,0.898273444330146,0.251077569821114,3.57767300746993,0.000346666757703035,0.00121833365327365
"Cluster-8698.0",753.356860000812,0.591436775471452,0.165338653328676,3.57712345881841,0.000347396121266691,0.00122065242369374
"Cluster-2.16375",128.615176907497,1.33090254569175,0.372081790719885,3.5769085692605,0.000347681713883529,0.001221411291224
"Cluster-2.48613",2128.9033866467,0.818278152795284,0.228771789958161,3.5768315356755,0.000347784146557003,0.00122152653997919
"Cluster-11128.1",25.0710345161589,-2.30025147643737,0.643229685033777,-3.57609657943037,0.000348762848926251,0.00122471885939995
"Cluster-2.35347",2296.64537796539,-0.762434733630737,0.213225207201931,-3.57572513886075,0.000349258456105231,0.00122621379906147
"Cluster-2.5227",255.13555471326,-0.947395273808989,0.26497058242403,-3.57547341724479,0.000349594698609041,0.00122714873797459
"Cluster-2.17556",399.369686796725,0.88448404673757,0.247403973383711,3.57505999051107,0.000350147599254856,0.00122884366499844
"Cluster-2.37114",434.339202773392,0.994679066176412,0.278272149658085,3.57448299227422,0.000350920621397055,0.00123131027635799
"Cluster-2.44953",1807.92537705105,0.810095574394204,0.226636923494475,3.57442009847064,0.00035100497855368,0.0012313599967498
"Cluster-2.38494",35.0879340713144,-2.63045476979741,0.736260770141238,-3.57272161776704,0.000353290273624542,0.00123912926038964
"Cluster-12498.0",108.404129957036,-1.19886353533564,0.335573272393543,-3.57258349803757,0.000353476723362241,0.00123953540569002
"Cluster-2.53305",92.5044888321434,2.0955759462207,0.586637799921542,3.5721802217671,0.000354021638347046,0.00124119816609924
"Cluster-2298.0",37.616137088112,2.569237987562,0.719732334894471,3.56971316001622,0.000357372322802234,0.00125261410816951
"Cluster-978.0",144.257557158489,-0.886090034470314,0.248226894088582,-3.56967780515396,0.000357420555488861,0.00125261410816951
"Cluster-9658.0",552.625329925092,-1.35002188576923,0.378204558349405,-3.56955477126219,0.000357588451292646,0.00125295222478094
"Cluster-2.27967",394.876282974599,0.895527172769846,0.2509402272851,3.56868718283424,0.000358774484360446,0.00125685693962054
"Cluster-2.50248",3567.64677614444,-0.833393855991872,0.233536214382607,-3.56858510443484,0.00035891427181793,0.00125709562483006
"Cluster-3674.0",135.742264474287,-1.24306429536475,0.348349058142345,-3.56844454236129,0.000359106842662445,0.00125751905143113
"Cluster-2.46546",52.1518487192937,-1.90258891419746,0.533254469323152,-3.56788179686966,0.000359878775344696,0.00125997071136447
"Cluster-2.27036",88.782022832345,-1.10801462097994,0.31063190926393,-3.56696974114951,0.000361133162122582,0.00126411017483611
"Cluster-2.19247",116.114886126495,1.32676359516605,0.371987652528865,3.56668719014296,0.000361522594564518,0.0012652209054538
"Cluster-2.294",376.552666230308,-0.90233610940299,0.253010368894269,-3.56639972245592,0.000361919206501882,0.00126635631409434
"Cluster-2.15601",591.497453781313,0.818808971083332,0.229917652276391,3.56131407474105,0.000369003363897612,0.00129088634421131
"Cluster-2.50696",105.5761101218,1.59556876439202,0.448043033097556,3.56119534626177,0.000369170287389671,0.00129121282335813
"Cluster-2.8456",468.156265068105,-0.630958664337718,0.177178975727295,-3.56113732878137,0.000369251881365824,0.00129124078267531
"Cluster-2.44702",81.8123070898508,1.08409760864272,0.304430572977789,3.56106680757656,0.00036935108289217,0.00129133029060587
"Cluster-2.63117",550.13588527282,-5.81884861903057,1.63537699670256,-3.55810839382186,0.000373535173866126,0.00130569856352009
"Cluster-9542.0",88.629516879452,1.61792792988287,0.454873636326044,3.55687338345363,0.000375294926624677,0.00131158848460226
"Cluster-2.36863",2969.05849882814,0.611817434323618,0.17201589954994,3.55674932331469,0.00037547212624075,0.0013119464215829
"Cluster-2.45191",77.0678176146813,-2.83376430797226,0.796751060541855,-3.55664955882842,0.000375614680222191,0.00131218318395422
"Cluster-2.1030",242.250065961811,-0.84357883524392,0.23725697952738,-3.55554907983885,0.00037719052084647,0.00131742594022108
"Cluster-2.53390",2095.02337476543,-0.779044043081007,0.219118304135298,-3.55535812562684,0.00037746458780618,0.00131812076601744
"Cluster-2.34307",72717.6048208188,1.623290224004,0.456609982776498,3.55509140236772,0.000377847713852531,0.00131903699187775
"Cluster-2.52044",103.698416690651,1.47929015616572,0.416107088228705,3.55507079310472,0.00037787733248846,0.00131903699187775
"Cluster-2.13054",4220.27458892805,0.825678914150027,0.232290478050579,3.55451037459332,0.000378683571208606,0.00132158833763354
"Cluster-2.2382",23.6363419091122,-2.28067124200418,0.641675630444225,-3.55424319359814,0.000379068513377603,0.00132266865526982
"Cluster-2.35941",8954.24083735719,-1.39757067398692,0.39326702706494,-3.55374485478066,0.000379787474645442,0.00132491379104785
"Cluster-2.50585",976.212196041326,0.795501455824253,0.223868336413535,3.55343443636793,0.000380235964201285,0.00132621466321021
"Cluster-2.58940",960.089530183878,-0.560887504586298,0.157846789962559,-3.55336655702241,0.000380334101566407,0.00132629327725722
"Cluster-4122.0",283.552883119853,0.622124156867293,0.175114980268108,3.55266097688956,0.000381355605332702,0.00132959116453834
"Cluster-10932.0",88.6304757276761,-1.05763498454696,0.297733077509552,-3.5522925211863,0.00038189005575025,0.00133118997378947
"Cluster-2.17881",20.6960743238851,2.88059790117148,0.811008686850143,3.55187058767443,0.000382502936311935,0.00133306148483444
"Cluster-2.29474",10373.7603550686,0.801588470656282,0.225685548235825,3.55179353273733,0.000382614961873492,0.00133318706874053
"Cluster-2.18802",15755.9316768417,-0.905014015877881,0.254913593315641,-3.55027758271513,0.000384825156530409,0.00134062203061348
"Cluster-2.49964",7229.36890027479,-0.878037194874992,0.247374055003311,-3.54943122415663,0.000386064298213217,0.00134467183796956
"Cluster-9292.0",123.238592674872,-2.42456457194442,0.683357694409598,-3.54801678795638,0.000388143480871672,0.00135164534109024
"Cluster-2.8864",206.241842163469,-1.00037075196191,0.281971374166458,-3.54777414877352,0.000388501203649645,0.00135262256734062
"Cluster-2.57727",1530.99185810379,-0.531103892682572,0.149714512776169,-3.54744428468735,0.000388988016184886,0.00135404876110072
"Cluster-2.59553",43.4015400300548,-3.04349233113049,0.85797487902197,-3.54729771878618,0.000389204500606526,0.00135453357640168
"Cluster-2.54907",1260.63960948574,0.597599505045767,0.16850107794104,3.54656191134203,0.000390293023693993,0.00135805252036641
"Cluster-2.22594",367.550998978766,0.652542968492727,0.184012713541936,3.54618415180327,0.000390852970062143,0.00135973121292291
"Cluster-2.48483",1810.08597495911,-0.754114876405486,0.212660899701088,-3.54609087738016,0.000390991344624536,0.00135994293221508
"Cluster-2.23904",3923.62722167134,0.707429038738583,0.199507426655319,3.54587821916413,0.000391306998725608,0.00136057450908141
"Cluster-2.12049",18.4269036272221,2.58248404380206,0.728310215701678,3.54585722968887,0.000391338166855695,0.00136057450908141
"Cluster-2.58525",905.650648901988,0.706548445142403,0.199262814267948,3.54581183517919,0.000391405582953368,0.00136057450908141
"Cluster-12092.0",779.649388547045,-0.735123337080759,0.207366354452022,-3.54504634574575,0.000392544059064581,0.00136426168229576
"Cluster-2.27784",604.263902248727,-0.645766859141747,0.182169943297739,-3.54485952760221,0.000392822374166172,0.00136482018169189
"Cluster-2.47582",33.1496478448073,-2.05303547864507,0.579166049217652,-3.54481323865298,0.000392891362312055,0.00136482018169189
"Cluster-2.44118",605.088964771427,0.904220761799976,0.255085023135701,3.54478185620072,0.000392938140545242,0.00136482018169189
"Cluster-2.3133",454.582136850828,0.831977936153673,0.23471133837956,3.54468574845009,0.000393081429754546,0.0013650476254184
"Cluster-2.51490",2412.89452316569,0.486845446533285,0.137348988889469,3.5445870440668,0.000393228641161463,0.00136528859697936
"Cluster-7677.1",405.290630698672,0.907219812624473,0.255980816119665,3.54409297687514,0.000393966286038575,0.00136757905070454
"Cluster-2.36840",13486.4299008764,-1.50449626502207,0.424517289149836,-3.54401647111962,0.000394080625065945,0.0013677053385078
"Cluster-10745.0",296.124418724708,-1.78232825985182,0.503045761957145,-3.54307380091526,0.000395492007256133,0.00137233223403908
"Cluster-2.24901",1903.62936798504,-0.844386126436009,0.238331481541233,-3.54290637970093,0.000395743166563428,0.00137293219580557
"Cluster-2.13863",2854.27429486242,0.750835681788715,0.211949991708333,3.54251338127887,0.000396333314324923,0.00137470772370827
"Cluster-2.3737",52.7240286734846,-2.4356683456663,0.687639207390632,-3.54207310968913,0.00039699542656401,0.00137673211378513
"Cluster-2.33487",1555.27159390411,-1.41163425811413,0.398589416048559,-3.54157486696072,0.0003977459664746,0.00137906229957122
"Cluster-2.60440",1123.78920507682,0.518369020346195,0.146403487122208,3.54068766076243,0.000399085713935565,0.00138343405755494
"Cluster-2.22672",3088.85046688219,0.657435831163286,0.185685341266071,3.54059090868804,0.000399232071460759,0.00138366800902955
"Cluster-2.40547",348.068595587816,0.917816760162656,0.259261530145084,3.54011935225809,0.000399946116174699,0.0013858689832449
"Cluster-2.35932",1279.4138663051,0.766369239472474,0.216499787928397,3.53981519707509,0.000400407309750736,0.00138719309681416
"Cluster-2.50523",765.926327230562,0.769319006260285,0.2173820806852,3.53901758523679,0.000401619097585956,0.00139111657414571
"Cluster-2.28471",13262.3585703434,-0.760309612757944,0.214866393661607,-3.53852270613967,0.00040237267402361,0.00139345167648445
"Cluster-2.32628",254.629652374333,-0.801051478789906,0.226420137201448,-3.53789856631525,0.000403324965614669,0.00139647388923303
"Cluster-2.35439",559.201896188472,-1.88825679533146,0.533803626393673,-3.5373622470277,0.000404144945071,0.00139903688167435
"Cluster-4636.0",242.254272494335,0.882650332115043,0.249533721590207,3.53719860582436,0.000404395446287854,0.00139962787722906
"Cluster-2.31776",287.522875856485,-1.27241610313347,0.359804683562411,-3.53640783809519,0.000405607995238176,0.00140354766636263
"Cluster-2.4582",125.444414830147,-1.3995451808591,0.395763058291323,-3.53632091610956,0.000405741486820963,0.0014036105070725
"Cluster-2.55272",199.896737187729,1.39838487592602,0.395438200027114,3.53629182974769,0.000405786165747363,0.0014036105070725
"Cluster-2.900",176.462538766979,-0.851075710720364,0.240707379220494,-3.53572754386045,0.000406653862978465,0.0014063345894134
"Cluster-2.60336",37.3449126058705,2.57818802428899,0.729234367022294,3.53547246383434,0.000407046665732486,0.00140741558999029
"Cluster-2633.4",139.218720560846,-2.05720485111257,0.581950380901405,-3.5350176211348,0.00040774796654501,0.0014095626256287
"Cluster-2.60721",617.878661437315,-1.63460535699229,0.462485453195083,-3.53439301863359,0.000408712851342433,0.00141261983135375
"Cluster-5137.0",334.642237941552,-0.818204116780333,0.231527113351496,-3.53394513902209,0.00040940604745889,0.00141473698968264
"Cluster-2.50885",571.55786110742,-1.07367454274709,0.303851078599912,-3.53355514712792,0.000410010543376693,0.00141654686352909
"Cluster-2.8132",188.924195710066,1.08419460973313,0.306883204677925,3.53292260119285,0.00041099277631613,0.00141966081269742
"Cluster-2.42829",1086.49455646528,1.07271960547734,0.303705085539484,3.53210945931916,0.000412258671860975,0.00142375317699389
"Cluster-2.25920",1890.58180511955,-0.562299308044117,0.159276717723657,-3.53032958037029,0.00041504229995704,0.00143274497792603
"Cluster-12215.0",114.604848340002,1.66385178060171,0.471306029943969,3.53030021873371,0.000415088366697559,0.00143274497792603
"Cluster-2.63344",318.995868758562,-2.14113691263963,0.606504859080816,-3.53028814292537,0.000415107314340972,0.00143274497792603
"Cluster-2.9979",52.4846949450272,-3.09536860177253,0.877029563008055,-3.52937772263454,0.000416538144958993,0.00143740071108587
"Cluster-2.4249",23.9649834321209,-2.09893583952605,0.594735690889799,-3.52919098631155,0.000416832191336028,0.00143813253978354
"Cluster-10276.0",63.5593665564445,-2.32189875404808,0.657965905354477,-3.52890436290489,0.000417283903152768,0.00143940794276684
"Cluster-2.27261",2389.80119780025,0.632633284000336,0.179286633217516,3.52861377698361,0.000417742326447991,0.00144056161620036
"Cluster-2.37780",2064.27051032341,-0.522146577117989,0.147976056133613,-3.52858827813685,0.000417782575423362,0.00144056161620036
"Cluster-8824.0",1394.98618106676,-0.715511527901003,0.202807940252042,-3.52802521938635,0.000418672266053915,0.00144334569378068
"Cluster-2.49151",1285.52851631426,0.845930693054603,0.239794627194545,3.52772997023115,0.000419139496875256,0.00144467256054607
"Cluster-2.18233",1483.19466875542,0.905373794241104,0.256675131896822,3.52731403136103,0.000419798545012951,0.00144665992412242
"Cluster-2.39020",8669.31662192478,-0.708910109548392,0.201010394078717,-3.52673359403881,0.00042071985579811,0.0014494984859503
"Cluster-12791.0",1090.6899004678,-0.625691047969168,0.177415895801734,-3.52669102811617,0.000420787493669908,0.0014494984859503
"Cluster-2.54945",772.544361297088,0.811296906564838,0.230075437012048,3.52622129985286,0.000421534573358463,0.0014517869169613
"Cluster-2.18018",31.4285719335849,2.24445557998433,0.636908268115082,3.5239856229638,0.000425107314543238,0.00146380426424859
"Cluster-2.21831",24706.7330275666,-1.75687804759042,0.498645232860028,-3.52330260436599,0.00042620444383986,0.00146729410571556
"Cluster-2.25355",2514.68272259433,1.32227101600226,0.37545017736363,3.52182818313499,0.000428581819011739,0.0014751892157626
"Cluster-2.44521",206.990343718552,0.929357146742281,0.263936135888155,3.52114402074941,0.000429689171457097,0.00147871063633647
"Cluster-5165.0",169.946489028383,0.745071658505676,0.211604768088028,3.52105325998952,0.000429836273004227,0.00147892676477469
"Cluster-2.43464",935.544436356912,-1.13738331394357,0.323049137561805,-3.52077495865769,0.000430287626273307,0.00147998412738128
"Cluster-2.2693",709.477039791634,0.84674819107467,0.24050155388911,3.52075975136978,0.000430312302426578,0.00147998412738128
"Cluster-2.55119",69.4271274247505,2.48647913709606,0.70642086002959,3.51982688760339,0.000431828545641406,0.00148487482609985
"Cluster-2.45124",9951.88968491409,-0.584178028461284,0.165970002187148,-3.51978080835694,0.000431903570313928,0.00148487482609985
"Cluster-2.37463",44.4534400292156,2.24435929174542,0.637738438209196,3.51924732347591,0.000432773058861475,0.00148757259887651
"Cluster-2.57350",2765.87429241944,0.680415178483284,0.193357791358595,3.51894368311958,0.000433268669865064,0.00148888532566655
"Cluster-8819.2",3557.06942973793,-0.63152905314286,0.179467268187573,-3.51890937840993,0.000433324696355072,0.00148888532566655
"Cluster-2.36253",26.2622708710413,-2.36623311383716,0.67257715367522,-3.51815862448963,0.00043455252353104,0.00149281172367898
"Cluster-2.7714",967.697811326913,1.01055382655092,0.287285669509915,3.51759218715935,0.000435481057385095,0.0014957086277925
"Cluster-2.13131",280.76825128593,1.49863129355255,0.426070016576361,3.51733573179975,0.000435902061335569,0.00149686157057569
"Cluster-2.50920",2667.76126736373,0.571081225674625,0.162389730673331,3.51673239007603,0.000436894022093629,0.00149997430990423
"Cluster-2.43181",5648.6677198902,-0.521302570837668,0.148246931628383,-3.51644762634574,0.000437362936918442,0.00150110298121368
"Cluster-2.31908",1774.84712085615,-0.599111073857721,0.17037486082277,-3.51642883794304,0.000437393891926831,0.00150110298121368
"Cluster-2.32110",395.910441119914,0.930312664627685,0.264566545967722,3.51636546194766,0.00043749832272548,0.00150116772421197
"Cluster-2.6511",2162.27577738618,0.696058906634346,0.198005261313533,3.51535561235499,0.000439165493682745,0.00150659291963793
"Cluster-2.53856",550.208630393264,0.608485947048414,0.173096261663206,3.51530380380107,0.000439251184675561,0.00150659291963793
"Cluster-2.12684",2914.16813667984,-0.943102630783867,0.26829929754516,-3.51511405140791,0.000439565167118251,0.00150734635152489
"Cluster-2.37638",473.481138267328,-1.26205139791926,0.359040472856147,-3.51506722314537,0.000439642685861425,0.00150734635152489
"Cluster-2.34682",727.099904681359,-0.673870437510518,0.191712481377126,-3.51500555764504,0.000439744785393054,0.00150740182003434
"Cluster-2.15611",13.5698092392607,3.63282998168443,1.03355879994759,3.51487499489011,0.000439961031112986,0.00150784847232784
"Cluster-2.48831",564.558901290581,-0.839037039679625,0.238726730674386,-3.514633812935,0.000440360751928833,0.00150892363903114
"Cluster-2.47679",1522.00060672339,0.791116005301099,0.225123490636676,3.5141424071905,0.000441176228177324,0.00151142271961394
"Cluster-2.49109",1576.16332570685,-0.757268666162306,0.215503220432057,-3.51395521906391,0.000441487233040142,0.00151219289661387
"Cluster-9329.0",27.8532194727544,2.25285123063125,0.641232835775068,3.5133123335897,0.000442556918114779,0.0015155609157536
"Cluster-2.15598",906.727636027383,-1.05405539382593,0.300037222134928,-3.51308209803353,0.000442940590703319,0.00151657879065165
"Cluster-3901.0",635.662208493231,0.511115949507031,0.145509297865209,3.512599930078,0.000443745098413329,0.00151903687932945
"Cluster-2.6318",123.670034260003,-1.51681473051833,0.431941437190213,-3.51162125214297,0.00044538223922468,0.00152434373877444
"Cluster-2.23475",25448.2383392405,-1.81513853351063,0.516961453051747,-3.51116804317892,0.000446142279287334,0.00152664719091418
"Cluster-2.44406",998.878135642643,0.557371619749997,0.158751456985152,3.51097010594446,0.000446474603456075,0.00152748643584894
"Cluster-2.37000",1767.17981922401,-0.984791047820159,0.280540093031728,-3.51033977774002,0.000447534424871225,0.00153081379410036
"Cluster-3104.0",117.403006462159,-1.37292389760204,0.391168817776349,-3.50979892877609,0.000448445668865277,0.00153363173773341
"Cluster-7058.0",618.991884791029,-4.01008299560551,1.14259577075601,-3.5096252745205,0.000448738615573098,0.0015343344906674
"Cluster-8965.2",37.307280621979,-1.73269599230086,0.493797340707528,-3.50892127085618,0.000449928067922919,0.00153810171933743
"Cluster-2.22202",2498.26043806577,-1.52134294864169,0.433596007846676,-3.508664565887,0.000450362516475227,0.00153928696455121
